Mã/model,Tên sản phẩm,Trạng thái,Giá nguồn,Giá sau 8% và làm tròn,URL nguồn,Thời điểm kiểm tra
STVT-77133,Máy chấm công vân tay ZKTeco UA400,not_found,,,,2026-09-16T09:59:25+07:00
STVT-34313,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt ZKTeco MultiBio 800-H[ID]",not_found,,,,2026-09-16T09:59:25+07:00
STVT-77242,Máy chấm công vân tay và kiểm soát cửa ra vào vân tay ZKTeco BR1200,not_found,,,,2026-09-16T09:59:25+07:00
STVT-85835,"Máy chấm công kiểm soát ra vào nhận diện khuôn mặt, vân tay ZKTeco Speedface-V3L[IC]",not_found,,,,2026-09-16T09:59:25+07:00
STVT-85833,Máy chấm công kiểm soát cửa nhận diện khuôn mặt ZKTeco SpeedFace-V5L Intercom,not_found,,,,2026-09-16T09:59:25+07:00
STVT-85826,Máy chấm công di động cầm tay ZKTeco Horus H1 (FP),not_found,,,,2026-09-16T09:59:25+07:00
STVT-77243,Máy chấm công vân tay ZKTeco Iclock1000-G,not_found,,,,2026-09-16T09:59:25+07:00
STVT-77138,Máy chấm công vân tay ZKTeco BR1200s,not_found,,,,2026-09-16T09:59:25+07:00
STVT-87357,Máy chấm công kiểm soát ra vào nhận diện khuôn mặt ZKTeco Speedface-V3L Lite (Intercom),not_found,,,,2026-09-16T09:59:25+07:00
STVT-67767,Máy chấm công nhận dạng khuôn mặt không dây ZKTeco VF380,not_found,,,,2026-09-16T09:59:25+07:00
STVT-67764,Máy chấm công nhận dạng khuôn mặt và vân tay ZKTeco uFace402 Plus,not_found,,,,2026-09-16T09:59:25+07:00
STVT-85821,Máy chấm công nhận dạng khuôn mặt ZKTeco Horus TL2,not_found,,,,2026-09-16T09:59:25+07:00
STVT-60273,Máy chấm công vân tay và thẻ cảm ứng ZKTeco U260-C,not_found,,,,2026-09-16T09:59:25+07:00
STVT-53808,Máy chấm công kiểm soát cửa ra vào bằng thân nhiệt ZKTeco SpeedFace-V5L[TD],not_found,,,,2026-09-16T09:59:25+07:00
STVT-81679,Máy chấm công vân tay ZKTeco SilkFP-101TA,not_found,,,,2026-09-16T09:59:25+07:00
STVT-92467,Máy chấm công ZKTeco K30 PRO,not_found,,,,2026-09-16T09:59:25+07:00
STVT-81678,Máy chấm công vân tay ZKTeco IN05A,not_found,,,,2026-09-16T09:59:25+07:00
STVT-93393,Máy chấm công khuôn mặt ZKTeco SenseFace 3A (WiFi),not_found,,,,2026-09-16T09:59:25+07:00
STVT-82738,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1T342MFWX-E1",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86562,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION SH-K1T9320MFWX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-87862,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1T344MBFWX-E1",not_found,,,,2026-09-16T09:59:25+07:00
STVT-72170,Máy chấm công nhận diện khuôn mặt và vân tay HIKVISION DS-K1T343MFWX,not_found,,,,2026-09-16T09:59:25+07:00
STVT-44624,"Máy chấm công vân tay, thẻ HIKVISION DS-K1A8503MF",not_found,,,,2026-09-16T09:59:25+07:00
STVT-66771,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1T320MFWX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-82233,Máy chấm công nhận diện khuôn mặt HIKVISION DS-K1T673DWX,not_found,,,,2026-09-16T09:59:25+07:00
STVT-83858,Máy chấm công nhận diện khuôn mặt và vân tay HIKVISION SH-K1T9342MFWX,not_found,,,,2026-09-16T09:59:25+07:00
STVT-83856,Máy chấm công nhận diện khuôn mặt và vân tay HIKVISION SH-K1T9343MFWX,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86528,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1T670MFWX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-62832,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T342MFWX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-77193,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T320MX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-89148,Máy chấm công vân tay HIKVISION SH-K1A9853F,not_found,,,,2026-09-16T09:59:25+07:00
STVT-66780,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1T341CMFW",not_found,,,,2026-09-16T09:59:25+07:00
STVT-77214,Máy chấm công nhận diện khuôn mặt và vân tay HIKVISION DS-K1T321MFWX,not_found,,,,2026-09-16T09:59:25+07:00
STVT-66779,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1T341CMF",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86584,"Máy chấm công, kiểm soát ra vào bằng vân tay HIKVISION DS-K1T805MBFWX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-83855,Máy chấm công nhận diện khuôn mặt và vân tay HIKVISION SH-K1T9321MFWX,not_found,,,,2026-09-16T09:59:25+07:00
STVT-83860,Vỏ che máy chấm công HIKVISION DS-KAB34X-S1,not_found,,,,2026-09-16T09:59:25+07:00
STVT-35578,Máy chấm công vân tay HIKVISION DS-K1T8003MF,not_found,,,,2026-09-16T09:59:25+07:00
STVT-88271,"Máy chấm công, kiểm soát cửa nhận diện khuôn mặt và vân tay HIKVISION DS-K1T679MFWX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-66776,Máy chấm công HIKVISION DS-K1T343MFX (SH-K1T9343MFX),not_found,,,,2026-09-16T09:59:25+07:00
STVT-89149,Máy chấm công vân tay HIKVISION SH-K1A9853MF,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86580,"Máy chấm công, kiểm soát ra vào bằng vân tay HIKVISION DS-K1T502DBFWX-C",not_found,,,,2026-09-16T09:59:25+07:00
STVT-59925,"Máy chấm công, kiểm soát ra vào bằng vân tay HIKVISION DS-K1T804BEF",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86571,"Máy chấm công, kiểm soát ra vào bằng vân tay HIKVISION SH-K1T9803F",not_found,,,,2026-09-16T09:59:25+07:00
STVT-56811,Máy chấm công vân tay HIKVISION DS-K1T804BMF,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86498,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T343MWX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86573,"Máy chấm công, kiểm soát ra vào bằng vân tay HIKVISION SH-K1T9803MF",not_found,,,,2026-09-16T09:59:25+07:00
STVT-88247,"Máy chấm công, kiểm soát cửa nhận diện khuôn mặt HIKVISION DS-K1T344MFX-E1",not_found,,,,2026-09-16T09:59:25+07:00
STVT-89983,"Máy chấm công, kiểm soát cửa HIKVISION DS-K1T323MBWX-E1",not_found,,,,2026-09-16T09:59:25+07:00
STVT-66770,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1T320MFX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-89985,Máy chấm công HIKVISION DS-K1T323MBFWX-E1,not_found,,,,2026-09-16T09:59:25+07:00
STVT-53004,Máy chấm công vân tay HIKVISION DS-K1T201AMF,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86705,Bộ chuyển đổi nguồn 12V HIKVISION KPL-060F-VI,not_found,,,,2026-09-16T09:59:25+07:00
STVT-35596,Thiết bị kiểm soát ra vào HIKVISION DS-K1T802M,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86550,Module đọc vân tay Bluetooth HIKVISION DS-KAB673-FB,not_found,,,,2026-09-16T09:59:25+07:00
STVT-83857,Máy chấm công nhận diện khuôn mặt và vân tay HIKVISION SH-K1T9342MFX,not_found,,,,2026-09-16T09:59:25+07:00
STVT-52075,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T642M",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86561,Giá đỡ treo tường máy chấm công HIKVISION DS-KAB6-W1,not_found,,,,2026-09-16T09:59:25+07:00
STVT-53026,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1T671MF",not_found,,,,2026-09-16T09:59:25+07:00
STVT-53024,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T671M",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86536,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1T673TDX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-35577,Máy chấm công vân tay HIKVISION DS-K1T8003F,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86516,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1TS34AMF",not_found,,,,2026-09-16T09:59:25+07:00
STVT-88252,"Máy chấm công, kiểm soát cửa nhận diện khuôn mặt HIKVISION DS-K1T344EBFWX-E1",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86558,Nắp che bảo vệ HIKVISION DS-KAB673-S1,not_found,,,,2026-09-16T09:59:25+07:00
STVT-89147,Máy chấm công nhận diên khuôn mặt HIKVISION SH-K1T9670MFWX,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86937,"Máy chấm công, kiểm soát ra vào bằng vân tay HIKVISION SH-K1T9804BMF",not_found,,,,2026-09-16T09:59:25+07:00
STVT-56886,Nắp che HIKVISION DS-KAB671-S,not_found,,,,2026-09-16T09:59:25+07:00
STVT-88250,"Máy chấm công, kiểm soát cửa nhận diện khuôn mặt HIKVISION DS-K1T344EX-E1",not_found,,,,2026-09-16T09:59:25+07:00
STVT-52065,"Máy chấm công vân tay, thẻ HIKVISION DS-K1A802AMF-B",not_found,,,,2026-09-16T09:59:25+07:00
STVT-88249,"Máy chấm công, kiểm soát cửa nhận diện khuôn mặt HIKVISION DS-K1T344MBWX-QRE1",not_found,,,,2026-09-16T09:59:25+07:00
STVT-88245,"Máy chấm công, kiểm soát cửa nhận diện khuôn mặt HIKVISION DS-K1T344MX-E1",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86519,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T670MX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-58968,Máy chấm công vân tay HIKVISION DS-K1A802AF,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86495,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T321EFWX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86478,"Máy chấm công, kiểm soát ra vào mống mắt HIKVISION DS-K1T981MF",not_found,,,,2026-09-16T09:59:25+07:00
STVT-83124,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T673DX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86559,Chân đế máy chấm công HIKVISION DS-KAB671-P2,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86479,"Máy chấm công, kiểm soát ra vào mống mắt HIKVISION DS-K1T981M",not_found,,,,2026-09-16T09:59:25+07:00
STVT-66778,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1T342MFX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86482,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T320EX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86568,"Bộ thiết bị chấm công, kiểm soát ra vào bằng khuôn mặt HIKVISION DS-KAS541",not_found,,,,2026-09-16T09:59:25+07:00
STVT-35617,Máy chấm công vân tay HIKVISION DS-K1T804MF (SH-K2T804MF),not_found,,,,2026-09-16T09:59:25+07:00
STVT-86538,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1T673TDWX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-87891,Máy chấm công nhận diện khuôn mặt và vân tay HIKVISION SH-K1T9344MBFWX-E1,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86500,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T343EX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-42594,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1T341AM",not_found,,,,2026-09-16T09:59:25+07:00
STVT-89351,Máy chấm công nhận diện khuôn mặt và vây tay HIKVISION DS-K2T680MFWX-PRO,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86497,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T343MX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-41338,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T331",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86579,"Máy chấm công, kiểm soát ra vào bằng vân tay HIKVISION DS-K1TS21AMF",not_found,,,,2026-09-16T09:59:25+07:00
STVT-88253,"Máy chấm công, kiểm soát cửa nhận diện khuôn mặt HIKVISION DS-K1T344EBWX-QRE1",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86552,Module đọc vân tay + QRCode Bluetooth HIKVISION DS-KAB673-FBQR,not_found,,,,2026-09-16T09:59:25+07:00
STVT-72163,Máy chấm công nhận diện khuôn mặt HIKVISION DS-K1T342MWX,not_found,,,,2026-09-16T09:59:25+07:00
STVT-35593,Thiết bị kiểm soát ra vào HIKVISION DS-K1T801M (SH-K2T801M),not_found,,,,2026-09-16T09:59:25+07:00
STVT-52064,"Máy chấm công vân tay, thẻ HIKVISION DS-K1A802AMF",not_found,,,,2026-09-16T09:59:25+07:00
STVT-52081,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1T642MFW",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86587,"Máy chấm công, kiểm soát ra vào bằng thẻ HIKVISION DS-K1T502DBWX-C",not_found,,,,2026-09-16T09:59:25+07:00
STVT-71175,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1A340FWX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86527,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T670MWX-QR",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86535,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1T673TDX-T",not_found,,,,2026-09-16T09:59:25+07:00
STVT-88248,"Máy chấm công, kiểm soát cửa nhận diện khuôn mặt HIKVISION DS-K1T344MBWX-E1",not_found,,,,2026-09-16T09:59:25+07:00
STVT-72169,Máy chấm công nhận diện khuôn mặt và vân tay HIKVISION DS-K1T343EFWX,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86577,"Máy chấm công, kiểm soát ra vào bằng vân tay HIKVISION SH-K1T9804AMF",not_found,,,,2026-09-16T09:59:25+07:00
STVT-88256,"Máy chấm công, kiểm soát cửa nhận diện khuôn mặt HIKVISION DS-K1T670MWX-WBQR",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86526,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T670MX-QR",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86513,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T342DWX-E1",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86531,Module điều khiển từ xa không dây và nút gọi HIKVISION DS-KAB670-WB,not_found,,,,2026-09-16T09:59:25+07:00
STVT-88254,"Máy chấm công, kiểm soát cửa nhận diện khuôn mặt HIKVISION DS-K1T670MX-WB",not_found,,,,2026-09-16T09:59:25+07:00
STVT-52085,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt và vân tay HIKVISION DS-K1T671TMFW",not_found,,,,2026-09-16T09:59:25+07:00
STVT-72164,Máy chấm công nhận diện khuôn mặt HIKVISION DS-K1T342MX,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86505,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T342DWX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-62834,"Máy chấm công, kiểm soát ra vào đo thân nhiệt, nhận diện khuôn mặt HIKVISION DS-K1T341BMWI-T",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86488,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T321MWX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86481,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T320MFWX-B",not_found,,,,2026-09-16T09:59:25+07:00
STVT-35580,Máy chấm công vân tay HIKVISION DS-K1T8003EF,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86551,Module kết nối Bluetooth HIKVISION DS-KAB673-B,not_found,,,,2026-09-16T09:59:25+07:00
STVT-72166,Máy chấm công nhận diện khuôn mặt và vân tay HIKVISION DS-K1T342EFWX,not_found,,,,2026-09-16T09:59:25+07:00
STVT-53000,Máy chấm công vân tay HIKVISION DS-K1T201AEF,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86507,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T342MWX-E1",not_found,,,,2026-09-16T09:59:25+07:00
STVT-53008,"Máy chấm công vân tay, thẻ HIKVISION DS-K1A8503EF",not_found,,,,2026-09-16T09:59:25+07:00
STVT-53012,"Máy chấm công vân tay, thẻ HIKVISION DS-K1A8503EF-B",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86480,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T320MWX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86583,"Máy chấm công, kiểm soát ra vào bằng vân tay HIKVISION DS-K1T502DBFWX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-72167,Máy chấm công nhận diện khuôn mặt HIKVISION DS-K1T342EWX,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86566,Giá đỡ pin HIKVISION DS-KAB321-B2,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86487,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T321MX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-72168,Máy chấm công nhận diện khuôn mặt HIKVISION DS-K1T342EX,not_found,,,,2026-09-16T09:59:25+07:00
STVT-53078,"Máy chấm công vân tay, thẻ HIKVISION DS-K1A802AEF-B",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86490,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T321MFWX-B",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86504,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T343EFWX-B",not_found,,,,2026-09-16T09:59:25+07:00
STVT-72165,Máy chấm công nhận diện khuôn mặt HIKVISION DS-K1T342DX,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86565,Giá đỡ pin HIKVISION DS-KAB321-B1,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86489,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T321MFX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-88272,"Máy chấm công, kiểm soát cửa nhận diện khuôn mặt HIKVISION DS-K1T673DBWFX",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86563,Giá đỡ pin HIKVISION DS-KAB320-B1,not_found,,,,2026-09-16T09:59:25+07:00
STVT-86540,"Máy chấm công, kiểm soát ra vào nhận diện khuôn mặt HIKVISION DS-K1T680DG1",not_found,,,,2026-09-16T09:59:25+07:00
STVT-86170,Bộ nguồn phụ Horing AH-03129,not_found,,,,2026-09-16T09:59:25+07:00
STVT-14954,Tủ điều khiển báo cháy trung tâm 10 kênh HORING AH-00212-10L,not_found,,,,2026-09-16T09:59:25+07:00
STVT-14952,Tủ điều khiển báo cháy trung tâm 5 kênh HORING AH-00212-5L,not_found,,,,2026-09-16T09:59:25+07:00
STVT-13870,Còi báo động HORING AH-03127-S,not_found,,,,2026-09-16T09:59:25+07:00
STVT-13868,Nút nhấn khẩn tròn lắp chìm HORING AH-9717,not_found,,,,2026-09-16T09:59:25+07:00
STVT-13861,Đầu dò báo khói quang học HORING AH-0311-2,not_found,,,,2026-09-16T09:59:25+07:00
STVT-13871,Còi đèn báo động HORING AH-03127-BS,not_found,,,,2026-09-16T09:59:25+07:00
STVT-14953,Tủ điều khiển báo cháy trung tâm 8 kênh HORING AH-00212-8L,not_found,,,,2026-09-16T09:59:25+07:00
STVT-13873,Đèn báo cháy HORING AH-9719,not_found,,,,2026-09-16T09:59:25+07:00
STVT-43961,Trung tâm báo cháy 6 kênh HORING AH-02212-6L,not_found,,,,2026-09-16T09:59:25+07:00
STVT-36382,Chuông báo cháy 6inch 24VDC HORING NQ-618,not_found,,,,2026-09-16T09:59:25+07:00
STVT-13876,Đầu dò khói pin báo tại chỗ HORING QA-31,not_found,,,,2026-09-16T09:59:25+07:00
STVT-89550,Đầu báo khói quang 2 dây HORING AH8011-2,not_found,,,,2026-09-16T09:59:25+07:00
STVT-36380,Chuông báo cháy 4inch 24V HORING NQ-418,not_found,,,,2026-09-16T09:59:25+07:00
STVT-14951,Tủ điều khiển báo cháy trung tâm 4 kênh HORING AH-00212-4L,not_found,,,,2026-09-16T09:59:25+07:00
STVT-45404,Chuông báo cháy 4inch 24VDC HORING AH-9718,not_found,,,,2026-09-16T09:59:25+07:00
STVT-36360,Tủ điều khiển báo cháy trung tâm 6 kênh HORING AH-00212,not_found,,,,2026-09-16T09:59:25+07:00
STVT-13867,Đầu dò nhiệt cố định HORING AH-9920,not_found,,,,2026-09-16T09:59:25+07:00
STVT-15423,Tủ điều khiển báo cháy trung tâm 32 vùng HORING AH-03312-32L,not_found,,,,2026-09-16T09:59:25+07:00
STVT-36353,Đầu dò khí CO HORING NDKB1,not_found,,,,2026-09-16T09:59:25+07:00
STVT-13872,Chuông báo cháy 4-inch 12VDC HORING NQ-418,not_found,,,,2026-09-16T09:59:25+07:00
STVT-36374,Còi đèn báo cháy địa chỉ HORING TBR9-BSR,not_found,,,,2026-09-16T09:59:25+07:00
STVT-36367,Trung tâm báo cháy điều khiển xả khí 3 vùng HORING QSP-120,not_found,,,,2026-09-16T09:59:25+07:00
STVT-36376,Trung tâm báo cháy địa chỉ 3 loop 750 địa chỉ HORING QA-16,not_found,,,,2026-09-16T09:59:25+07:00
STVT-36378,Bộ hiển thị phụ địa chỉ HORING QA-24,not_found,,,,2026-09-16T09:59:25+07:00
STVT-13864,Đầu dò lửa HORING AH-0014,not_found,,,,2026-09-16T09:59:25+07:00
STVT-36372,Còi báo cháy địa chỉ HORING TBR9-S,not_found,,,,2026-09-16T09:59:25+07:00
STVT-92022,Đèn báo cháy HORING AH-9719S,not_found,,,,2026-09-16T09:59:25+07:00
